N,NPfix
1.0,1.0
2.0,0.61628
4.0,0.9778
10.0,0.8756999999999999
21.0,4.23213
46.0,10.11908
100.0,22.717000000000002
215.0,48.76415
464.0,104.17264
1000.0,226.27
