N,NPfix
1.0,1.0
2.0,0.76618
4.0,0.96164
10.0,0.3403
21.0,0.8782200000000001
46.0,0.98946
100.0,1.013
215.0,0.99545
464.0,1.01616
1000.0,0.8899999999999999
