N,NPfix
1.0,1.0
2.0,0.86908
4.0,0.8608
10.0,0.156
21.0,0.03381
46.0,0.047839999999999994
100.0,0.083
215.0,0.0688
464.0,0.023200000000000002
1000.0,0.01
