N,NPfix
1.0,1.0
2.0,0.45002
4.0,0.30896
10.0,0.0949
21.0,0.02457
46.0,0.017480000000000002
100.0,0.013999999999999999
215.0,0.010750000000000001
464.0,0.00928
1000.0,0.01
