N,NPfix
1.0,1.0
2.0,0.41774
4.0,0.41924
10.0,0.2645
21.0,0.11507999999999999
46.0,0.11454
100.0,0.219
215.0,0.39990000000000003
464.0,0.82128
1000.0,1.41
