N,NPfix
1.0,1.0
2.0,0.62306
4.0,0.59932
10.0,0.1348
21.0,0.03528
46.0,0.01794
100.0,0.018000000000000002
215.0,0.00645
464.0,0.00928
1000.0,0.0
