N,NPfix
1.0,1.0
2.0,0.74378
4.0,0.35184
10.0,0.007299999999999999
21.0,0.007560000000000001
46.0,0.0115
100.0,0.012
215.0,0.00215
464.0,0.01392
1000.0,0.0
