N,NPfix
1.0,1.0
2.0,1.14162
4.0,0.88732
10.0,0.8040999999999999
21.0,0.93576
46.0,0.97888
100.0,0.9740000000000001
215.0,1.0148000000000001
464.0,0.9651199999999999
1000.0,0.82
