N,NPfix
1.0,1.0
2.0,0.82442
4.0,0.34876
10.0,0.0594
21.0,0.35952
46.0,0.52532
100.0,0.7000000000000001
215.0,0.8320500000000001
464.0,0.87696
1000.0,1.16
