N,NPfix
1.0,1.0
2.0,1.16242
4.0,0.92372
10.0,0.8344
21.0,0.9506699999999999
46.0,0.99038
100.0,0.9780000000000001
215.0,0.9674999999999999
464.0,1.00688
1000.0,1.06
