N,NPfix
1.0,1.0
2.0,0.78936
4.0,0.49164
10.0,0.0408
21.0,0.53466
46.0,0.7695799999999999
100.0,0.86
215.0,0.9997499999999999
464.0,1.0904
1000.0,0.91
