N,NPfix
1.0,1.0
2.0,0.845
4.0,0.49792
10.0,0.0133
21.0,0.02226
46.0,0.08188
100.0,0.19499999999999998
215.0,0.2838
464.0,0.38048
1000.0,0.36000000000000004
