N,NPfix
1.0,1.0
2.0,0.74814
4.0,0.35852
10.0,0.008499999999999999
21.0,0.0071400000000000005
46.0,0.01334
100.0,0.021
215.0,0.010750000000000001
464.0,0.00464
1000.0,0.0
