N,NPfix
1.0,1.0
2.0,0.73188
4.0,1.27212
10.0,2.5706
464.0,147.39888
21.0,6.5221800000000005
46.0,14.37178
100.0,31.347
215.0,68.1206
464.0,144.67520000000002
1000.0,311.08000000000004
1000.0,310.5
