N,NPfix
1.0,1.0
2.0,0.44662
4.0,0.70792
10.0,1.1721
21.0,2.3876999999999997
46.0,7.13276
100.0,15.967999999999998
215.0,33.6948
464.0,73.60432
1000.0,158.35
