N,NPfix
1.0,1.0
2.0,0.73574
4.0,0.75132
10.0,0.4787
21.0,0.50085
46.0,1.3896600000000001
100.0,3.324
215.0,5.6846000000000005
464.0,6.38464
1000.0,3.21
