N,NPfix
1.0,1.0
2.0,0.83402
4.0,0.8702
10.0,0.24109999999999998
21.0,0.06132
46.0,0.034960000000000005
100.0,0.021
215.0,0.010750000000000001
464.0,0.01856
1000.0,0.0
