N,NPfix
1.0,1.0
2.0,0.93542
4.0,0.97868
10.0,0.26589999999999997
21.0,0.16296000000000002
46.0,0.22402
100.0,0.28400000000000003
215.0,0.21930000000000002
464.0,0.09744
1000.0,0.02
