N,NPfix
1.0,1.0
2.0,0.66874
4.0,0.70104
10.0,0.22970000000000002
21.0,0.10121999999999999
46.0,0.0897
100.0,0.064
215.0,0.0516
464.0,0.03712
1000.0,0.0
