N,NPfix
1.0,1.0
2.0,0.62046
4.0,0.84048
10.0,0.6333
21.0,0.7169399999999999
46.0,0.9959
100.0,1.016
215.0,0.95245
464.0,1.0439999999999998
1000.0,1.0399999999999998
